epoch,module,reward,obstacles,time
48,Finish + Obstacle,69.00000000,1,85
49,Finish,79.00000000,1,86
49,Obstacle,-30.00000000,3,999
49,Finish + Obstacle,59.00000000,2,85
50,Finish,79.00000000,1,93
50,Obstacle,-50.00000000,5,999
50,Finish + Obstacle,79.00000000,0,87
51,Finish,79.00000000,2,82
51,Obstacle,-200.00000000,20,999
51,Finish + Obstacle,49.00000000,3,91
52,Finish,79.00000000,3,88
52,Obstacle,-220.00000000,22,999
52,Finish + Obstacle,59.00000000,2,85
53,Finish,79.00000000,3,80
53,Obstacle,-230.00000000,23,999
53,Finish + Obstacle,79.00000000,0,84
54,Finish,79.00000000,0,82
54,Obstacle,-30.00000000,3,999
54,Finish + Obstacle,49.00000000,3,84
55,Finish,79.00000000,1,82
55,Obstacle,-50.00000000,5,999
55,Finish + Obstacle,79.00000000,0,89
56,Finish,79.00000000,1,82
56,Obstacle,-90.00000000,9,999
56,Finish + Obstacle,59.00000000,2,87
57,Finish,79.00000000,1,89
57,Obstacle,0.00000000,0,999
57,Finish + Obstacle,69.00000000,1,85
58,Finish,79.00000000,1,80
58,Obstacle,-30.00000000,3,999
58,Finish + Obstacle,69.00000000,1,89
59,Finish,79.00000000,4,88
59,Obstacle,0.00000000,0,999
59,Finish + Obstacle,49.00000000,3,86
60,Finish,79.00000000,1,86
60,Obstacle,-120.00000000,12,999
60,Finish + Obstacle,69.00000000,1,89
61,Finish,79.00000000,1,87
61,Obstacle,-100.00000000,10,999
61,Finish + Obstacle,59.00000000,2,84
62,Finish,79.00000000,0,85
62,Obstacle,-30.00000000,3,999
62,Finish + Obstacle,59.00000000,2,82
63,Finish,79.00000000,1,87
63,Obstacle,-40.00000000,4,999
63,Finish + Obstacle,49.00000000,3,91
64,Finish,79.00000000,0,86
64,Obstacle,0.00000000,0,999
64,Finish + Obstacle,59.00000000,2,88
65,Finish,79.00000000,0,94
65,Obstacle,-180.00000000,18,999
65,Finish + Obstacle,79.00000000,0,89
66,Finish,79.00000000,2,88
66,Obstacle,-20.00000000,2,999
66,Finish + Obstacle,49.00000000,3,96
67,Finish,79.00000000,0,87
67,Obstacle,-70.00000000,7,999
67,Finish + Obstacle,59.00000000,2,91
68,Finish,79.00000000,2,90
68,Obstacle,-40.00000000,4,999
68,Finish + Obstacle,79.00000000,0,90
69,Finish,79.00000000,1,89
69,Obstacle,-230.00000000,23,999
69,Finish + Obstacle,59.00000000,2,88
70,Finish,79.00000000,2,94
70,Obstacle,-480.00000000,48,999
70,Finish + Obstacle,69.00000000,1,84
71,Finish,79.00000000,0,88
71,Obstacle,0.00000000,0,999
71,Finish + Obstacle,69.00000000,1,87
72,Finish,79.00000000,2,90
72,Obstacle,-70.00000000,7,999
72,Finish + Obstacle,49.00000000,3,81
73,Finish,79.00000000,2,92
73,Obstacle,-80.00000000,8,999
73,Finish + Obstacle,69.00000000,1,88
74,Finish,79.00000000,1,92
74,Obstacle,-30.00000000,3,999
74,Finish + Obstacle,69.00000000,1,86
75,Finish,79.00000000,3,93
75,Obstacle,0.00000000,0,999
75,Finish + Obstacle,49.00000000,3,89
76,Finish,79.00000000,1,93
76,Obstacle,0.00000000,0,999
76,Finish + Obstacle,59.00000000,2,87
77,Finish,79.00000000,0,83
77,Obstacle,0.00000000,0,999
77,Finish + Obstacle,59.00000000,2,88
78,Finish,79.00000000,2,87
78,Obstacle,-60.00000000,6,999
78,Finish + Obstacle,79.00000000,0,82
79,Finish,79.00000000,2,90
79,Obstacle,-40.00000000,4,999
79,Finish + Obstacle,59.00000000,2,86
80,Finish,79.00000000,0,91
80,Obstacle,-220.00000000,22,999
80,Finish + Obstacle,49.00000000,3,84
81,Finish,79.00000000,1,88
81,Obstacle,0.00000000,0,999
81,Finish + Obstacle,59.00000000,2,90
82,Finish,79.00000000,0,86
82,Obstacle,-40.00000000,4,999
82,Finish + Obstacle,69.00000000,1,85
83,Finish,79.00000000,0,82
83,Obstacle,-70.00000000,7,999
83,Finish + Obstacle,69.00000000,1,86
84,Finish,79.00000000,1,89
84,Obstacle,-30.00000000,3,999
84,Finish + Obstacle,49.00000000,3,83
85,Finish,79.00000000,1,87
85,Obstacle,-130.00000000,13,999
85,Finish + Obstacle,59.00000000,2,91
86,Finish,79.00000000,1,89
86,Obstacle,-60.00000000,6,999
86,Finish + Obstacle,79.00000000,0,84
87,Finish,79.00000000,2,90
87,Obstacle,-120.00000000,12,999
87,Finish + Obstacle,59.00000000,2,83
88,Finish,79.00000000,1,89
88,Obstacle,-40.00000000,4,999
88,Finish + Obstacle,69.00000000,1,102
89,Finish,79.00000000,2,88
89,Obstacle,-30.00000000,3,999
89,Finish + Obstacle,69.00000000,1,87
90,Finish,79.00000000,0,93
90,Obstacle,0.00000000,0,999
90,Finish + Obstacle,69.00000000,1,86
91,Finish,79.00000000,2,84
91,Obstacle,-80.00000000,8,999
91,Finish + Obstacle,59.00000000,2,86
92,Finish,79.00000000,3,91
92,Obstacle,-30.00000000,3,999
92,Finish + Obstacle,79.00000000,0,86
93,Finish,79.00000000,1,93
93,Obstacle,-100.00000000,10,999
93,Finish + Obstacle,69.00000000,1,86
94,Finish,79.00000000,2,92
