obstacle	finish	combined
0.00000000	0.00249413	-0.42042042
-0.04004004	0.96747967	0.16666667
-0.14014014	1.00000000	0.42180095
-0.04004004	0.96747967	0.18580376
-0.07007007	1.00000000	0.55244755
-0.01001001	0.98347107	0.20974576
-0.07007007	1.00000000	0.47186147
-0.08008008	1.00000000	0.66386555
-0.08008008	1.00000000	0.62698413
-0.04004004	0.98347107	0.90833333
-0.06006006	0.98347107	0.65289256
-0.05005005	0.95967742	0.66386555
-0.03003003	0.97540984	0.74789916
-0.05005005	1.00000000	0.80487805
0.00000000	1.00000000	0.83193277
0.00000000	1.00000000	0.32773109
-0.01001001	1.00000000	0.49579832
-0.03003003	0.99166667	0.66386555
-0.04004004	0.98347107	0.74166667
0.00000000	0.99166667	0.83193277
0.00000000	1.00000000	0.74789916
-0.01001001	0.99166667	0.74166667
-0.08008008	1.00000000	0.74789916
-0.02002002	0.99166667	0.74789916
-0.06006006	0.98347107	0.65833333
-0.01001001	0.98347107	0.66386555
-0.04004004	0.99166667	0.79838710
-0.07007007	0.98347107	0.66386555
-0.05005005	0.99166667	0.74789916
-0.01001001	1.00000000	0.74166667
0.00000000	0.99166667	0.74166667
-0.03003003	0.99166667	0.81818182
0.00000000	0.99166667	0.57500000
-0.01001001	1.00000000	0.48360656
-0.03003003	0.97540984	0.82500000
0.00000000	0.98347107	0.66386555
-0.01001001	0.97540984	0.80487805
-0.04004004	0.99166667	0.63709677
-0.02002002	0.98347107	0.83193277
-0.05005005	0.95200000	0.66386555
-0.04004004	1.00000000	0.83193277
-0.11011011	0.98347107	0.48360656
0.00000000	0.99166667	0.66386555
-0.02002002	0.99166667	0.72950820
-0.03003003	1.00000000	0.49166667
-0.07007007	0.99166667	0.57500000
-0.10010010	1.00000000	0.49166667
-0.07007007	0.99166667	0.99166667
-0.07007007	0.99166667	0.74789916
-0.02002002	0.98347107	0.74166667
-0.04004004	1.00000000	0.74789916
0.00000000	1.00000000	0.90833333
-0.05005005	1.00000000	0.66386555
-0.10010010	1.00000000	0.83193277
-0.03003003	0.97540984	0.65289256
0.00000000	0.99166667	0.57500000
-0.02002002	0.97540984	0.96747967
-0.03003003	0.98347107	0.90833333
-0.01001001	0.98347107	0.66386555
-0.05005005	1.00000000	0.48360656
-0.07007007	0.99166667	0.65833333
-0.02002002	0.99166667	0.83193277
-0.03003003	1.00000000	0.74789916
-0.14014014	0.99166667	0.91596639
0.00000000	1.00000000	0.72357724
0.00000000	1.00000000	0.91596639
-0.01001001	0.98347107	0.73553719
-0.13013013	0.98347107	0.66386555
-0.06006006	1.00000000	0.74789916
-0.07007007	0.97540984	1.00000000
0.00000000	0.96747967	0.66386555
-0.08008008	1.00000000	0.65833333
-0.04004004	0.98347107	0.40833333
-0.10010010	0.96747967	0.74789916
-0.02002002	1.00000000	0.65289256
0.00000000	0.98347107	0.74789916
0.00000000	0.98347107	0.65289256
-0.02002002	1.00000000	0.83193277
-0.01001001	1.00000000	0.82500000
0.00000000	0.96747967	0.66386555
0.00000000	1.00000000	0.40833333
0.00000000	1.00000000	0.49579832
0.00000000	0.96747967	0.66386555
0.00000000	0.99166667	0.74789916
0.00000000	1.00000000	0.90833333
0.00000000	1.00000000	0.74789916
0.00000000	0.98347107	0.80487805
0.00000000	0.99166667	0.65833333
0.00000000	0.98347107	0.57024793
0.00000000	0.99166667	0.66386555
0.00000000	0.99166667	0.49579832
0.00000000	0.98347107	0.74789916
0.00000000	1.00000000	0.72950820
0.00000000	0.97540984	0.83193277
0.00000000	0.98347107	1.00000000
0.00000000	0.97540984	0.49579832
0.00000000	0.99166667	0.91596639
0.00000000	1.00000000	0.74789916
0.00000000	1.00000000	0.74789916
0.00000000	0.98347107	0.81818182
0.00000000	0.98347107	0.74789916
0.00000000	0.99166667	0.91596639
0.00000000	1.00000000	0.90833333
0.00000000	0.99166667	0.74789916
0.00000000	1.00000000	0.74789916
-0.05005005	1.00000000	0.74789916
-0.05005005	0.98347107	0.74166667
-0.06006006	1.00000000	0.81147541
-0.05005005	1.00000000	0.64754098
-0.07007007	0.96747967	0.83193277
-0.11011011	1.00000000	0.48760331
0.00000000	0.98347107	0.89344262
0.00000000	0.98347107	0.64754098
0.00000000	0.97540984	0.83193277
0.00000000	1.00000000	1.00000000
0.00000000	0.97540984	0.74166667
0.00000000	0.99166667	0.66386555
0.00000000	1.00000000	0.57024793
-0.01001001	1.00000000	0.83193277
-0.02002002	1.00000000	0.66386555
0.00000000	0.99166667	0.48760331
-0.03003003	1.00000000	0.57983193
-0.05005005	1.00000000	0.74789916
-0.04004004	1.00000000	0.82500000
-0.02002002	1.00000000	0.57024793
-0.04004004	0.99166667	0.49579832
-0.04004004	0.98347107	0.66386555
-0.03003003	0.96747967	0.57500000
-0.08008008	0.96747967	0.49166667
-0.03003003	1.00000000	0.74789916
-0.11011011	0.98347107	0.81818182
-0.01001001	0.99166667	0.91596639
-0.05005005	0.99166667	0.73553719
-0.05005005	0.99166667	0.41176471
-0.05005005	0.98347107	0.74789916
-0.05005005	0.96747967	0.72357724
-0.15015015	1.00000000	0.91596639
0.00000000	1.00000000	0.66386555
0.00000000	0.97540984	0.66386555
0.00000000	1.00000000	0.65289256
0.00000000	0.97540984	0.66386555
0.00000000	0.95967742	0.73553719
-0.05005005	1.00000000	0.74789916
0.00000000	0.99166667	0.66386555
0.00000000	1.00000000	0.72950820
0.00000000	0.97540984	0.81818182
-0.09009009	0.98347107	0.65289256
0.00000000	0.98347107	0.57983193
0.00000000	0.98347107	0.74166667
0.00000000	0.99166667	0.90833333
0.00000000	0.97540984	0.74166667
0.00000000	1.00000000	0.83193277
-0.01001001	1.00000000	0.57500000
0.00000000	0.99166667	0.73553719
-0.13013013	0.98347107	0.66386555
-0.11011011	1.00000000	0.73553719
0.00000000	1.00000000	0.66386555
0.00000000	0.97540984	0.91596639
0.00000000	0.99166667	0.72357724
-0.01001001	0.99166667	0.81818182
0.00000000	1.00000000	0.90833333
0.00000000	1.00000000	0.65833333
0.00000000	0.99166667	0.49579832
-0.06006006	0.98347107	0.57024793
0.00000000	1.00000000	0.57500000
0.00000000	1.00000000	0.74789916
0.00000000	1.00000000	0.66386555
0.00000000	0.99166667	0.74166667
0.00000000	0.99166667	0.80487805
-0.02002002	0.98347107	0.74166667
0.00000000	1.00000000	1.00000000
-0.09009009	1.00000000	0.81147541
0.00000000	1.00000000	0.83193277
0.00000000	0.95967742	0.66386555
0.00000000	1.00000000	0.83193277
0.00000000	0.98347107	0.74789916
0.00000000	0.98347107	0.66386555
0.00000000	1.00000000	0.83193277
0.00000000	1.00000000	0.66386555
0.00000000	0.99166667	0.74166667
0.00000000	0.98347107	0.66386555
0.00000000	0.99166667	0.83193277
0.00000000	1.00000000	0.74789916
0.00000000	0.98347107	0.73553719
0.00000000	0.99166667	0.74789916
0.00000000	0.98347107	0.57500000
0.00000000	1.00000000	0.65289256
0.00000000	1.00000000	0.74789916
0.00000000	1.00000000	0.74166667
0.00000000	0.98347107	0.81818182
0.00000000	0.99166667	0.74789916
0.00000000	1.00000000	0.74789916
0.00000000	1.00000000	0.73553719
0.00000000	0.99166667	0.74789916
0.00000000	1.00000000	0.56097561
0.00000000	0.99166667	0.90833333
0.00000000	1.00000000	0.74166667
0.00000000	1.00000000	0.83193277
0.00000000	0.98347107	0.83193277
-0.02002002	0.98347107	0.40495868
0.00000000	0.97540984	0.73553719
0.00000000	1.00000000	0.73553719
-0.01001001	1.00000000	0.65289256
0.00000000	1.00000000	0.66386555
0.00000000	0.97540984	0.74166667
