epoch,module,reward,obstacles,time
189,finish+obstacle,29.00000000,1,39
190,finish,39.00000000,0,39
190,obstacle,-20.00000000,2,999
190,finish+obstacle,19.00000000,2,39
191,finish,39.00000000,0,39
191,obstacle,0.00000000,0,999
191,finish+obstacle,29.00000000,1,39
192,finish,39.00000000,0,39
192,obstacle,-20.00000000,2,999
192,finish+obstacle,9.00000000,2,39
193,finish,39.00000000,0,39
193,obstacle,0.00000000,0,999
193,finish+obstacle,29.00000000,1,39
194,finish,39.00000000,0,39
194,obstacle,-20.00000000,2,999
194,finish+obstacle,29.00000000,1,39
195,finish,39.00000000,0,39
195,obstacle,0.00000000,0,999
195,finish+obstacle,29.00000000,1,39
196,finish,39.00000000,0,39
196,obstacle,0.00000000,0,999
196,finish+obstacle,19.00000000,2,39
197,finish,39.00000000,0,39
197,obstacle,0.00000000,0,999
197,finish+obstacle,29.00000000,1,39
198,finish,39.00000000,0,39
198,obstacle,-30.00000000,3,999
198,finish+obstacle,29.00000000,1,39
199,finish,39.00000000,0,39
199,obstacle,0.00000000,0,999
199,finish+obstacle,29.00000000,1,39
200,finish,39.00000000,0,39
200,obstacle,0.00000000,0,999
200,finish+obstacle,39.00000000,0,39
201,finish,39.00000000,0,39
201,obstacle,0.00000000,0,999
201,finish+obstacle,19.00000000,2,40
202,finish,39.00000000,0,39
202,obstacle,0.00000000,0,999
202,finish+obstacle,39.00000000,0,39
203,finish,39.00000000,0,39
203,obstacle,0.00000000,0,999
203,finish+obstacle,9.00000000,3,39
204,finish,39.00000000,0,39
204,obstacle,0.00000000,0,999
204,finish+obstacle,29.00000000,1,39
205,finish,39.00000000,0,39
205,obstacle,-10.00000000,1,999
205,finish+obstacle,29.00000000,1,39
206,finish,39.00000000,0,39
206,obstacle,-40.00000000,4,999
206,finish+obstacle,19.00000000,2,39
207,finish,39.00000000,0,39
207,obstacle,0.00000000,0,999
207,finish+obstacle,9.00000000,3,39
208,finish,39.00000000,0,39
208,obstacle,0.00000000,0,999
208,finish+obstacle,29.00000000,1,39
209,finish,39.00000000,0,39
209,obstacle,0.00000000,0,999
209,finish+obstacle,19.00000000,2,39
210,finish,39.00000000,0,39
210,obstacle,0.00000000,0,999
210,finish+obstacle,29.00000000,1,39
211,finish,39.00000000,0,39
211,obstacle,0.00000000,0,999
211,finish+obstacle,29.00000000,1,39
212,finish,39.00000000,0,39
212,obstacle,0.00000000,0,999
212,finish+obstacle,19.00000000,2,39
213,finish,39.00000000,0,39
213,obstacle,0.00000000,0,999
213,finish+obstacle,19.00000000,2,39
214,finish,39.00000000,0,39
214,obstacle,0.00000000,0,999
214,finish+obstacle,19.00000000,2,39
215,finish,39.00000000,0,39
215,obstacle,0.00000000,0,999
215,finish+obstacle,29.00000000,1,39
216,finish,39.00000000,0,39
216,obstacle,0.00000000,0,999
216,finish+obstacle,19.00000000,2,39
217,finish,39.00000000,0,39
217,obstacle,0.00000000,0,999
217,finish+obstacle,29.00000000,1,39
218,finish,39.00000000,0,39
218,obstacle,0.00000000,0,999
218,finish+obstacle,39.00000000,0,39
219,finish,39.00000000,0,39
219,obstacle,0.00000000,0,999
219,finish+obstacle,19.00000000,2,39
220,finish,39.00000000,0,39
220,obstacle,0.00000000,0,999
220,finish+obstacle,39.00000000,0,39
221,finish,39.00000000,0,39
221,obstacle,0.00000000,0,999
221,finish+obstacle,29.00000000,1,39
222,finish,39.00000000,0,39
222,obstacle,0.00000000,0,999
222,finish+obstacle,29.00000000,1,39
223,finish,39.00000000,0,39
223,obstacle,0.00000000,0,999
223,finish+obstacle,19.00000000,2,39
224,finish,39.00000000,0,39
224,obstacle,0.00000000,0,999
224,finish+obstacle,29.00000000,1,39
225,finish,39.00000000,0,39
225,obstacle,0.00000000,0,999
225,finish+obstacle,39.00000000,0,39
226,finish,39.00000000,0,39
226,obstacle,0.00000000,0,999
226,finish+obstacle,29.00000000,1,39
227,finish,39.00000000,0,39
227,obstacle,0.00000000,0,999
227,finish+obstacle,29.00000000,1,39
228,finish,39.00000000,0,39
228,obstacle,0.00000000,0,999
228,finish+obstacle,29.00000000,1,39
229,finish,39.00000000,0,39
229,obstacle,0.00000000,0,999
229,finish+obstacle,19.00000000,2,39
230,finish,39.00000000,0,39
230,obstacle,0.00000000,0,999
230,finish+obstacle,29.00000000,1,39
231,finish,39.00000000,0,39
231,obstacle,0.00000000,0,999
231,finish+obstacle,29.00000000,1,39
232,finish,39.00000000,0,39
232,obstacle,0.00000000,0,999
232,finish+obstacle,39.00000000,0,39
233,finish,39.00000000,0,39
233,obstacle,0.00000000,0,999
233,finish+obstacle,39.00000000,0,39
234,finish,39.00000000,0,39
234,obstacle,0.00000000,0,999
234,finish+obstacle,-21.00000000,6,39
235,finish,39.00000000,0,39
235,obstacle,0.00000000,0,999
235,finish+obstacle,39.00000000,0,39
236,finish,39.00000000,0,39
236,obstacle,0.00000000,0,999
236,finish+obstacle,39.00000000,0,39
