obstacle	finish	combined
-0.08008008	2.43902439	0.97560976
-0.46046046	2.43902439	1.95121951
-0.08008008	2.50000000	2.38095238
-0.12012012	2.32558140	1.95121951
0.00000000	2.04081633	1.86046512
-0.20020020	2.12765957	1.36363636
-0.28028028	2.08333333	1.22448980
-0.82082082	2.56410256	0.93023256
-0.54054054	2.27272727	1.42857143
-0.36036036	2.38095238	1.42857143
-0.34034034	2.27272727	1.46341463
-0.20020020	2.50000000	2.27272727
-0.12012012	2.38095238	1.81818182
-0.10010010	1.96078431	0.45454545
-0.12012012	2.08333333	1.46341463
-0.26026026	2.38095238	0.83333333
-0.34034034	2.22222222	2.38095238
-0.34034034	2.27272727	0.46511628
-0.68068068	2.27272727	1.90476190
-0.40040040	2.32558140	1.86046512
-0.44044044	2.32558140	1.20000000
-0.36036036	2.08333333	1.02564103
-0.30030030	2.32558140	1.95121951
-0.04004004	2.32558140	0.88888889
-0.04004004	2.32558140	1.39534884
-0.20020020	2.12765957	0.95238095
-0.46046046	2.43902439	1.77777778
-0.38038038	2.12765957	1.42857143
-0.04004004	2.27272727	2.32558140
-0.86086086	2.43902439	1.39534884
-0.26026026	2.32558140	1.95121951
-0.48048048	2.32558140	1.77777778
-0.44044044	2.32558140	0.88888889
-0.34034034	2.38095238	1.90476190
-0.38038038	2.27272727	2.38095238
-0.16016016	2.38095238	0.83333333
-0.08008008	2.27272727	1.60000000
-0.38038038	2.56410256	1.39534884
-0.24024024	2.32558140	1.95121951
-0.38038038	2.38095238	1.33333333
-0.30030030	2.32558140	1.02564103
-0.20020020	2.17391304	1.86046512
-0.52052052	2.17391304	-0.75471698
-0.10010010	2.22222222	1.73913043
-0.30030030	2.50000000	0.88888889
-0.22022022	2.32558140	1.36363636
-0.54054054	2.38095238	1.95121951
-0.40040040	2.17391304	1.42857143
-0.38038038	2.32558140	1.95121951
-0.26026026	2.27272727	1.50000000
-0.14014014	2.27272727	1.86046512
-0.14014014	2.12765957	1.86046512
-0.08008008	2.22222222	2.27272727
-0.20020020	2.27272727	2.43902439
-0.18018018	2.27272727	1.30434783
-0.28028028	2.56410256	0.93023256
-0.56056056	2.17391304	1.50000000
-0.18018018	2.56410256	2.05128205
-0.64064064	2.08333333	1.90476190
-0.02002002	2.38095238	1.42857143
-0.22022022	2.50000000	0.97560976
-0.14014014	2.22222222	1.42857143
-0.08008008	2.43902439	1.77777778
-0.06006006	2.50000000	1.77777778
0.00000000	2.50000000	1.77777778
-0.12012012	2.32558140	2.38095238
-0.44044044	2.50000000	1.20000000
-0.34034034	2.56410256	1.33333333
-0.04004004	2.43902439	2.00000000
-0.30030030	2.27272727	2.43902439
-0.16016016	2.12765957	1.33333333
-0.24024024	2.00000000	2.50000000
-0.12012012	2.32558140	1.81818182
-0.14014014	2.27272727	1.73913043
-0.12012012	2.56410256	1.86046512
-0.22022022	2.50000000	2.22222222
-0.08008008	2.43902439	1.15384615
-0.24024024	2.22222222	-1.63265306
-0.18018018	2.08333333	1.81818182
-0.04004004	2.27272727	2.17391304
-0.20020020	1.88679245	2.17391304
-0.02002002	2.17391304	1.70212766
-0.12012012	2.50000000	1.36363636
-0.04004004	2.38095238	1.39534884
-0.12012012	2.04081633	1.95121951
-0.06006006	2.43902439	1.70212766
-0.20020020	2.08333333	1.86046512
0.00000000	2.50000000	1.77777778
-0.14014014	2.27272727	1.00000000
-0.06006006	2.08333333	2.00000000
-0.12012012	2.38095238	1.42857143
-0.20020020	2.32558140	1.81818182
-0.24024024	2.43902439	1.95121951
-0.04004004	2.27272727	2.50000000
-0.28028028	2.04081633	1.86046512
-0.04004004	2.32558140	2.00000000
-0.14014014	2.50000000	1.66666667
-0.12012012	2.38095238	1.42857143
-0.10010010	2.17391304	1.95121951
-0.10010010	2.12765957	1.36363636
-0.14014014	2.27272727	1.77777778
-0.24024024	2.08333333	1.39534884
-0.50050050	2.32558140	0.43478261
-0.10010010	2.56410256	0.42553191
-0.08008008	2.43902439	2.00000000
-0.16016016	2.04081633	1.42857143
-0.14014014	2.50000000	1.60000000
-0.06006006	2.27272727	0.83333333
-0.22022022	2.17391304	1.81818182
-0.02002002	2.27272727	2.05128205
-0.08008008	2.22222222	1.90476190
-0.14014014	2.56410256	1.36363636
-0.12012012	2.50000000	2.43902439
0.00000000	2.22222222	2.00000000
