obstacle	finish	combined
-0.02500250	1.00000000	-1.24489796
-0.01800180	1.00000000	-0.22448980
-0.00400040	0.98000000	-0.63265306
-0.00300030	0.92452830	-0.83673469
-0.01000100	1.00000000	-1.44897959
-0.00800080	0.98000000	-0.63265306
-0.00500050	1.00000000	-0.83673469
-0.00700070	1.00000000	-0.22448980
-0.00100010	1.00000000	-0.82000000
-0.00700070	0.98000000	-0.63265306
-0.03400340	0.98000000	-0.02040816
-0.03800380	0.98000000	-1.04081633
-0.03200320	1.00000000	-0.42857143
-0.10201020	1.00000000	-0.83673469
-0.06400640	1.00000000	-1.04081633
-0.03600360	0.96078431	-0.63265306
-0.04000400	1.00000000	-1.19607843
-0.03000300	0.98000000	-0.80392157
-0.05500550	1.00000000	-1.19607843
0.00000000	1.00000000	-0.63265306
-0.00200020	1.00000000	-0.42857143
-0.00500050	1.00000000	-1.44897959
-0.02500250	0.98000000	0.18367347
-0.01200120	1.00000000	0.18367347
-0.00900090	1.00000000	-1.19607843
-0.01700170	1.00000000	-0.63265306
-0.00400040	0.98000000	-1.52830189
-0.00300030	1.00000000	-0.42857143
-0.01100110	0.98000000	-1.19607843
-0.00400040	1.00000000	-0.63265306
-0.01800180	1.00000000	-1.02000000
0.00000000	0.98000000	-0.83673469
-0.01900190	1.00000000	-0.83673469
-0.01300130	1.00000000	-1.44897959
-0.03300330	1.00000000	-1.04081633
-0.01500150	1.00000000	-1.24489796
-0.01000100	0.98000000	-1.44897959
-0.13101310	0.98000000	-0.42857143
