obstacle	finish	combined
-0.21004201	0.00771361	0.14814815
-0.14802961	1.00000000	0.97500000
-0.17703541	1.00000000	0.82978723
-0.11502300	1.00000000	1.00000000
-0.10402080	1.00000000	0.82926829
-0.10702140	1.00000000	0.31818182
-0.24904981	0.95121951	0.61538462
-0.08101620	1.00000000	0.85000000
-0.12002400	1.00000000	0.74358974
-0.06201240	1.00000000	1.00000000
-0.12502501	1.00000000	0.69047619
-0.14102821	1.00000000	0.61538462
-0.11802360	1.00000000	0.87179487
-0.08501700	0.97500000	0.85000000
-0.07301460	1.00000000	1.00000000
-0.08201640	1.00000000	0.85000000
-0.07401480	1.00000000	0.87179487
-0.07701540	0.92857143	0.61538462
-0.04800960	1.00000000	1.00000000
-0.05801160	1.00000000	0.87179487
-0.11702340	1.00000000	0.47500000
-0.14502901	1.00000000	0.74358974
-0.13302661	1.00000000	0.95121951
-0.11402280	1.00000000	0.74358974
-0.16203241	0.97500000	0.74358974
-0.11802360	0.97500000	0.74358974
-0.08901780	1.00000000	1.00000000
-0.12802561	1.00000000	0.74358974
-0.13602721	1.00000000	0.80952381
-0.10102020	1.00000000	0.97500000
-0.06801360	1.00000000	0.74358974
-0.13302661	1.00000000	0.87179487
-0.07001400	1.00000000	1.00000000
-0.07501500	1.00000000	0.74358974
-0.12802561	1.00000000	0.87179487
-0.06201240	1.00000000	1.00000000
-0.07201440	1.00000000	0.82926829
-0.15403081	1.00000000	0.61538462
-0.04500900	1.00000000	0.95121951
-0.14102821	1.00000000	0.97500000
-0.11702340	1.00000000	0.74358974
-0.05901180	1.00000000	0.46341463
-0.07201440	1.00000000	1.00000000
-0.07501500	1.00000000	0.92857143
-0.18503701	1.00000000	0.48717949
-0.16303261	1.00000000	0.74358974
-0.15403081	1.00000000	0.58536585
-0.12002400	1.00000000	1.00000000
-0.07701540	0.95121951	1.00000000
-0.14702941	1.00000000	1.00000000
-0.14702941	0.95121951	0.74358974
-0.13102621	1.00000000	0.82926829
-0.13702741	1.00000000	0.87179487
-0.10102020	1.00000000	0.70731707
-0.10102020	1.00000000	1.00000000
-0.06701340	1.00000000	0.87179487
-0.09401880	1.00000000	0.87179487
-0.11102220	1.00000000	0.87179487
-0.06701340	1.00000000	0.87179487
-0.13202641	1.00000000	0.61538462
-0.07801560	0.97500000	0.46341463
-0.10502100	1.00000000	1.00000000
